pickup_date,count,holiday,weekday,taxi_type
2017-03-25,346831,0,5,yellow
2017-03-26,303860,0,6,yellow
2017-03-27,285980,0,0,yellow
2017-03-28,333163,0,1,yellow
2017-03-29,331685,0,2,yellow
2017-03-30,352150,0,3,yellow
2017-03-31,378577,0,4,yellow
2017-04-01,355839,0,5,yellow
2017-04-02,312919,0,6,yellow
2017-04-03,304117,0,0,yellow
2017-04-04,336222,0,1,yellow
2017-04-05,350517,0,2,yellow
2017-04-06,363514,0,3,yellow
2017-04-07,383195,0,4,yellow
2017-04-08,364527,0,5,yellow
2017-04-09,316977,0,6,yellow
2017-04-10,286715,0,0,yellow
2017-04-11,312053,0,1,yellow
2017-04-12,325556,0,2,yellow
2017-04-13,341315,0,3,yellow
2017-04-14,333233,0,4,yellow
2017-04-15,312855,0,5,yellow
2017-04-16,281858,0,6,yellow
2017-04-17,282431,0,0,yellow
2017-04-18,326856,0,1,yellow
2017-04-19,351845,0,2,yellow
2017-04-20,361371,0,3,yellow
2017-04-21,380134,0,4,yellow
2017-04-22,352974,0,5,yellow
2017-04-23,321247,0,6,yellow
2017-04-24,310502,0,0,yellow
2017-04-25,344526,0,1,yellow
2017-04-26,344703,0,2,yellow
2017-04-27,350200,0,3,yellow
2017-04-28,359350,0,4,yellow
2017-04-29,363831,0,5,yellow
2017-04-30,315753,0,6,yellow
2017-05-01,303360,0,0,yellow
2017-05-02,332566,0,1,yellow
2017-05-03,346022,0,2,yellow
2017-05-04,355577,0,3,yellow
2017-05-05,362782,0,4,yellow
2017-05-06,370499,0,5,yellow
2017-05-07,318027,0,6,yellow
2017-05-08,306979,0,0,yellow
2017-05-09,330479,0,1,yellow
2017-05-10,340369,0,2,yellow
2017-05-11,348246,0,3,yellow
2017-05-12,354092,0,4,yellow
2017-05-13,371150,0,5,yellow
2017-05-14,297073,0,6,yellow
2017-05-15,312444,0,0,yellow
2017-05-16,337218,0,1,yellow
2017-05-17,352076,0,2,yellow
2017-05-18,349188,0,3,yellow
2017-05-19,364286,0,4,yellow
2017-05-20,367665,0,5,yellow
2017-05-21,319407,0,6,yellow
2017-05-22,307309,0,0,yellow
2017-05-23,323637,0,1,yellow
2017-05-24,336578,0,2,yellow
2017-05-25,342445,0,3,yellow
2017-05-26,306057,0,4,yellow
2017-05-27,267405,0,5,yellow
2017-05-28,241410,0,6,yellow
2017-05-29,213354,1,0,yellow
2017-05-30,296638,0,1,yellow
2017-05-31,327789,0,2,yellow
2017-06-01,344507,0,3,yellow
2017-06-02,347404,0,4,yellow
2017-06-03,341807,0,5,yellow
2017-06-04,294236,0,6,yellow
2017-06-05,304042,0,0,yellow
2017-06-06,341499,0,1,yellow
2017-06-07,339808,0,2,yellow
2017-06-08,353452,0,3,yellow
2017-06-09,342240,0,4,yellow
2017-06-10,337959,0,5,yellow
2017-06-11,283088,0,6,yellow
2017-06-12,311495,0,0,yellow
2017-06-13,333931,0,1,yellow
2017-06-14,349305,0,2,yellow
2017-06-15,347838,0,3,yellow
2017-06-16,341823,0,4,yellow
2017-06-17,318478,0,5,yellow
2017-06-18,277743,0,6,yellow
2017-06-19,306068,0,0,yellow
2017-06-20,318727,0,1,yellow
2017-06-21,331000,0,2,yellow
2017-06-22,338890,0,3,yellow
2017-06-23,341160,0,4,yellow
2017-06-24,317617,0,5,yellow
2017-06-25,248929,0,6,yellow
2017-06-26,290740,0,0,yellow
2017-06-27,321083,0,1,yellow
2017-06-28,316000,0,2,yellow
2017-06-29,313277,0,3,yellow
2017-06-30,302847,0,4,yellow
2017-07-01,245530,0,5,yellow
2017-07-02,204086,0,6,yellow
2017-07-03,193217,0,0,yellow
2017-07-04,184967,1,1,yellow
2017-07-05,250623,0,2,yellow
2017-07-06,276497,0,3,yellow
2017-07-07,290404,0,4,yellow
2017-07-08,264365,0,5,yellow
2017-07-09,243683,0,6,yellow
2017-07-10,270799,0,0,yellow
2017-07-11,302257,0,1,yellow
2017-07-12,320737,0,2,yellow
2017-07-13,322637,0,3,yellow
2017-07-14,307834,0,4,yellow
2017-07-15,277479,0,5,yellow
2017-07-16,260505,0,6,yellow
2017-07-17,281214,0,0,yellow
2017-07-18,307823,0,1,yellow
2017-07-19,324255,0,2,yellow
2017-07-20,324259,0,3,yellow
2017-07-21,311814,0,4,yellow
2017-07-22,291153,0,5,yellow
2017-07-23,244083,0,6,yellow
2017-07-24,274617,0,0,yellow
2017-07-25,291904,0,1,yellow
2017-07-26,305520,0,2,yellow
2017-07-27,315836,0,3,yellow
2017-07-28,305718,0,4,yellow
2017-07-29,274531,0,5,yellow
2017-07-30,254956,0,6,yellow
2017-07-31,265183,0,0,yellow
2017-08-01,288945,0,1,yellow
2017-08-02,306301,0,2,yellow
2017-08-03,314611,0,3,yellow
2017-08-04,297206,0,4,yellow
2017-08-05,263708,0,5,yellow
2017-08-06,239352,0,6,yellow
2017-08-07,269842,0,0,yellow
2017-08-08,279735,0,1,yellow
2017-08-09,293058,0,2,yellow
2017-08-10,306138,0,3,yellow
2017-08-11,287102,0,4,yellow
2017-08-12,254633,0,5,yellow
2017-08-13,227861,0,6,yellow
2017-08-14,241900,0,0,yellow
2017-08-15,274507,0,1,yellow
2017-08-16,285120,0,2,yellow
2017-08-17,291076,0,3,yellow
2017-08-18,287746,0,4,yellow
2017-08-19,263458,0,5,yellow
2017-08-20,240126,0,6,yellow
2017-08-21,249906,0,0,yellow
2017-08-22,284356,0,1,yellow
2017-08-23,285496,0,2,yellow
2017-08-24,282979,0,3,yellow
2017-08-25,271449,0,4,yellow
2017-08-26,249491,0,5,yellow
2017-08-27,235503,0,6,yellow
2017-08-28,231141,0,0,yellow
2017-08-29,278267,0,1,yellow
2017-08-30,267900,0,2,yellow
2017-08-31,273284,0,3,yellow
2017-09-01,260126,0,4,yellow
2017-09-02,243715,0,5,yellow
2017-09-03,204537,0,6,yellow
2017-09-04,203364,1,0,yellow
2017-09-05,276679,0,1,yellow
2017-09-06,318657,0,2,yellow
2017-09-07,327987,0,3,yellow
2017-09-08,336097,0,4,yellow
2017-09-09,320676,0,5,yellow
2017-09-10,289574,0,6,yellow
2017-09-11,292749,0,0,yellow
2017-09-12,320614,0,1,yellow
2017-09-13,325703,0,2,yellow
2017-09-14,339032,0,3,yellow
2017-09-15,334136,0,4,yellow
2017-09-16,331845,0,5,yellow
2017-09-17,287996,0,6,yellow
2017-09-18,263990,0,0,yellow
2017-09-19,279244,0,1,yellow
2017-09-20,287126,0,2,yellow
2017-09-21,285782,0,3,yellow
2017-09-22,307683,0,4,yellow
2017-09-23,325031,0,5,yellow
2017-09-24,281595,0,6,yellow
2017-09-25,289124,0,0,yellow
2017-09-26,299938,0,1,yellow
2017-09-27,329555,0,2,yellow
2017-09-28,330666,0,3,yellow
2017-09-29,329112,0,4,yellow
2017-09-30,323204,0,5,yellow
2017-10-01,273236,0,6,yellow
2017-10-02,274707,0,0,yellow
2017-10-03,302366,0,1,yellow
2017-10-04,314734,0,2,yellow
2017-10-05,335387,0,3,yellow
2017-10-06,331472,0,4,yellow
2017-10-07,324101,0,5,yellow
2017-10-08,281170,0,6,yellow
2017-10-09,258583,1,0,yellow
2017-10-10,312575,0,1,yellow
2017-10-11,322308,0,2,yellow
2017-10-12,344446,0,3,yellow
2017-10-13,336925,0,4,yellow
2017-10-14,336656,0,5,yellow
2017-10-15,293954,0,6,yellow
2017-10-16,307797,0,0,yellow
2017-10-17,319689,0,1,yellow
2017-10-18,327167,0,2,yellow
2017-10-19,330802,0,3,yellow
2017-10-20,338354,0,4,yellow
2017-10-21,334884,0,5,yellow
2017-10-22,287876,0,6,yellow
2017-10-23,290759,0,0,yellow
2017-10-24,312489,0,1,yellow
2017-10-25,330118,0,2,yellow
2017-10-26,345959,0,3,yellow
2017-10-27,349815,0,4,yellow
2017-10-28,350625,0,5,yellow
2017-10-29,307496,0,6,yellow
2017-10-30,297796,0,0,yellow
2017-10-31,294351,0,1,yellow
2017-11-01,330601,0,2,yellow
2017-12-02,349820,0,5,yellow
2017-12-23,259519,0,5,yellow
2018-02-04,265847,0,6,yellow
2018-02-25,269619,0,6,yellow
2018-03-19,271649,0,0,yellow
2018-04-09,285062,0,0,yellow
2018-04-30,296555,0,0,yellow
2018-05-22,297560,0,1,yellow
2017-11-02,333336,0,3,yellow
2017-11-03,347466,0,4,yellow
2017-11-04,355150,0,5,yellow
2017-11-05,295337,0,6,yellow
2017-11-06,298503,0,0,yellow
2017-11-07,323375,1,1,yellow
2017-11-08,329592,0,2,yellow
2017-11-09,340247,0,3,yellow
2017-11-10,363219,1,4,yellow
2017-11-11,329258,1,5,yellow
2017-11-12,298008,0,6,yellow
2017-11-13,301614,0,0,yellow
2017-11-14,320738,0,1,yellow
2017-11-15,332306,0,2,yellow
2017-11-16,345572,0,3,yellow
2017-11-17,353557,0,4,yellow
2017-11-18,345346,0,5,yellow
2017-11-19,297908,0,6,yellow
2017-11-20,295538,0,0,yellow
2017-11-21,303274,0,1,yellow
2017-11-22,295794,0,2,yellow
2017-11-23,192449,1,3,yellow
2017-11-24,216356,0,4,yellow
2017-11-25,258237,0,5,yellow
2017-11-26,251377,0,6,yellow
2017-11-27,277655,0,0,yellow
2017-11-28,302342,0,1,yellow
2017-11-29,311303,0,2,yellow
2017-11-30,339319,0,3,yellow
2017-12-01,353837,0,4,yellow
2017-12-03,300504,0,6,yellow
2017-12-04,300092,0,0,yellow
2017-12-05,330567,0,1,yellow
2017-12-06,346348,0,2,yellow
2017-12-07,354196,0,3,yellow
2017-12-08,362237,0,4,yellow
2017-12-09,359572,0,5,yellow
2017-12-10,302889,0,6,yellow
2017-12-11,310541,0,0,yellow
2017-12-12,329481,0,1,yellow
2017-12-13,357298,0,2,yellow
2017-12-14,351742,0,3,yellow
2017-12-15,362595,0,4,yellow
2017-12-16,364503,0,5,yellow
2017-12-17,313238,0,6,yellow
2017-12-18,302388,0,0,yellow
2017-12-19,324617,0,1,yellow
2017-12-20,344511,0,2,yellow
2017-12-21,343586,0,3,yellow
2017-12-22,312431,0,4,yellow
2017-12-24,208989,0,6,yellow
2017-12-25,149472,1,0,yellow
2017-12-26,220366,0,1,yellow
2017-12-27,253306,0,2,yellow
2017-12-28,275451,0,3,yellow
2017-12-29,275186,0,4,yellow
2017-12-30,244422,0,5,yellow
2017-12-31,244795,0,6,yellow
2018-01-01,237184,1,0,yellow
2018-01-17,305056,0,2,yellow
2018-01-20,294559,0,5,yellow
2018-02-07,315766,0,2,yellow
2018-03-01,332865,0,3,yellow
2018-01-02,238181,0,1,yellow
2018-01-03,267006,0,2,yellow
2018-01-04,122223,0,3,yellow
2018-01-05,265260,0,4,yellow
2018-01-06,281285,0,5,yellow
2018-01-07,237413,0,6,yellow
2018-01-08,259823,0,0,yellow
2018-01-09,284690,0,1,yellow
2018-01-10,290385,0,2,yellow
2018-01-11,305009,0,3,yellow
2018-01-12,317675,0,4,yellow
2018-01-13,321904,0,5,yellow
2018-01-14,291000,0,6,yellow
2018-01-15,246915,1,0,yellow
2018-01-16,295753,0,1,yellow
2018-01-18,330752,0,3,yellow
2018-01-19,325654,0,4,yellow
2018-01-21,252252,0,6,yellow
2018-01-22,261690,0,0,yellow
2018-01-23,287589,0,1,yellow
2018-01-24,315628,0,2,yellow
2018-01-25,331945,0,3,yellow
2018-01-26,335415,0,4,yellow
2018-01-27,310032,0,5,yellow
2018-01-28,259855,0,6,yellow
2018-01-29,266655,0,0,yellow
2018-01-30,302870,0,1,yellow
2018-01-31,319275,0,2,yellow
2018-02-01,321136,0,3,yellow
2018-07-27,281083,0,4,yellow
2018-02-02,349399,0,4,yellow
2018-02-03,316625,0,5,yellow
2018-02-05,286214,0,0,yellow
2018-02-06,303058,0,1,yellow
2018-02-08,338986,0,3,yellow
2018-02-09,337424,0,4,yellow
2018-02-10,322042,0,5,yellow
2018-02-11,261641,0,6,yellow
2018-02-12,287958,1,0,yellow
2018-02-13,317976,0,1,yellow
2018-02-14,321685,0,2,yellow
2018-02-15,322954,1,3,yellow
2018-02-16,322085,0,4,yellow
2018-02-17,305456,0,5,yellow
2018-02-18,253440,0,6,yellow
2018-02-19,241901,1,0,yellow
2018-02-20,268442,0,1,yellow
2018-02-21,297551,0,2,yellow
2018-02-22,328910,0,3,yellow
2018-02-23,328823,0,4,yellow
2018-02-24,312982,0,5,yellow
2018-02-26,278654,0,0,yellow
2018-02-27,301676,0,1,yellow
2018-02-28,314954,0,2,yellow
2018-03-03,316863,0,5,yellow
2018-03-24,310660,0,5,yellow
2018-04-15,300262,0,6,yellow
2019-02-10,221806,0,6,yellow
2018-03-02,326980,0,4,yellow
2018-03-04,286405,0,6,yellow
2018-03-05,290661,0,0,yellow
2018-03-06,315757,0,1,yellow
2018-03-07,233281,0,2,yellow
2018-03-08,326673,0,3,yellow
2018-03-09,348471,0,4,yellow
2018-03-10,342113,0,5,yellow
2018-03-11,278500,0,6,yellow
2018-03-12,293877,0,0,yellow
2018-03-13,306599,0,1,yellow
2018-03-14,336151,0,2,yellow
2018-03-15,348239,0,3,yellow
2018-03-16,349875,0,4,yellow
2018-03-17,325142,0,5,yellow
2018-03-18,278813,0,6,yellow
2018-03-20,313040,0,1,yellow
2018-03-21,183665,0,2,yellow
2018-03-22,300719,0,3,yellow
2018-03-23,325884,0,4,yellow
2018-03-25,275777,0,6,yellow
2018-03-26,280115,0,0,yellow
2018-03-27,298705,0,1,yellow
2018-03-28,314085,0,2,yellow
2018-03-29,325632,0,3,yellow
2018-03-30,307588,0,4,yellow
2018-03-31,285579,0,5,yellow
2018-04-01,244474,0,6,yellow
2018-04-13,333113,0,4,yellow
2018-05-04,333140,0,4,yellow
2018-05-06,280051,0,6,yellow
2018-05-27,203519,0,6,yellow
2018-06-18,281512,0,0,yellow
2018-07-09,242806,0,0,yellow
2018-07-30,245417,0,0,yellow
2018-08-21,240045,0,1,yellow
2018-09-11,266090,0,1,yellow
2018-10-02,281995,0,1,yellow
2018-10-24,295684,0,2,yellow
2018-11-14,300267,0,2,yellow
2018-12-05,299946,0,2,yellow
2019-09-09,213056,0,0,yellow
2020-03-05,244457,0,3,yellow
2018-04-02,258963,0,0,yellow
2018-04-03,305586,0,1,yellow
2018-04-04,310960,0,2,yellow
2018-04-05,332229,0,3,yellow
2018-04-06,326468,0,4,yellow
2018-04-07,321251,0,5,yellow
2018-04-08,279695,0,6,yellow
2018-04-10,308128,0,1,yellow
2018-04-11,320857,0,2,yellow
2018-04-12,327117,0,3,yellow
2018-04-14,347362,0,5,yellow
2018-04-16,281221,0,0,yellow
2018-04-17,321880,0,1,yellow
2018-04-18,321000,0,2,yellow
2018-04-19,348993,0,3,yellow
2018-04-20,347032,0,4,yellow
2018-04-21,319196,0,5,yellow
2018-04-22,277642,0,6,yellow
2018-04-23,285489,0,0,yellow
2018-04-24,309598,0,1,yellow
2018-04-25,325657,0,2,yellow
2018-04-26,331192,0,3,yellow
2018-04-27,332734,0,4,yellow
2018-04-28,324849,0,5,yellow
2018-04-29,281431,0,6,yellow
2018-05-01,305453,0,1,yellow
2018-05-05,333787,0,5,yellow
2018-05-15,309048,0,1,yellow
2018-05-16,320036,0,2,yellow
2018-05-17,327534,0,3,yellow
2018-05-20,267290,0,6,yellow
2018-06-05,298155,0,1,yellow
2018-06-07,319350,0,3,yellow
2018-06-17,247858,0,6,yellow
2018-06-26,287232,0,1,yellow
2018-06-29,285456,0,4,yellow
2018-07-20,271340,0,4,yellow
2018-08-20,224409,0,0,yellow
2018-09-01,208402,0,5,yellow
2018-05-02,321954,0,2,yellow
2018-05-03,334845,0,3,yellow
2018-05-07,284391,0,0,yellow
2018-05-08,309759,0,1,yellow
2018-05-09,316873,0,2,yellow
2018-05-10,328322,0,3,yellow
2018-05-11,324696,0,4,yellow
2018-05-12,321315,0,5,yellow
2018-05-13,281218,0,6,yellow
2018-05-14,294066,0,0,yellow
2018-05-18,331961,0,4,yellow
2018-05-19,317812,0,5,yellow
2018-05-21,278744,0,0,yellow
2018-05-23,300122,0,2,yellow
2018-05-24,305107,0,3,yellow
2018-05-25,279821,0,4,yellow
2018-05-26,236372,0,5,yellow
2018-05-28,187579,1,0,yellow
2018-05-29,275476,0,1,yellow
2018-05-30,301181,0,2,yellow
2018-05-31,315788,0,3,yellow
2018-06-01,320609,0,4,yellow
2018-06-12,295418,0,1,yellow
2018-06-02,308415,0,5,yellow
2018-06-03,265265,0,6,yellow
2018-06-04,279373,0,0,yellow
2018-06-06,315373,0,2,yellow
2018-06-08,315689,0,4,yellow
2018-06-09,293953,0,5,yellow
2018-06-10,249752,0,6,yellow
2018-06-11,278533,0,0,yellow
2018-06-13,312685,0,2,yellow
2018-06-14,316212,0,3,yellow
2018-06-15,281910,0,4,yellow
2018-06-16,275874,0,5,yellow
2018-06-19,298562,0,1,yellow
2018-06-20,307908,0,2,yellow
2018-06-21,309109,0,3,yellow
2018-06-22,311399,0,4,yellow
2018-06-23,273701,0,5,yellow
2018-06-24,243802,0,6,yellow
2018-06-25,267896,0,0,yellow
2018-06-27,297957,0,2,yellow
2018-06-28,302836,0,3,yellow
2018-06-30,272751,0,5,yellow
2018-07-01,235674,0,6,yellow
2018-07-04,176675,1,2,yellow
2018-07-05,217017,0,3,yellow
2018-07-06,218557,0,4,yellow
2018-07-07,208069,0,5,yellow
2018-07-19,277275,0,3,yellow
2018-07-21,259486,0,5,yellow
2018-07-22,217422,0,6,yellow
2018-07-25,286556,0,2,yellow
2018-07-26,290150,0,3,yellow
2018-07-29,230374,0,6,yellow
2018-08-10,273356,0,4,yellow
2018-08-11,232134,0,5,yellow
2018-08-12,211389,0,6,yellow
2018-08-15,276672,0,2,yellow
2018-08-17,273196,0,4,yellow
2018-08-19,204987,0,6,yellow
2018-08-31,242375,0,4,yellow
2018-09-02,191481,0,6,yellow
2018-09-06,302307,0,3,yellow
2018-09-09,257125,0,6,yellow
2018-09-23,243505,0,6,yellow
2018-09-24,235630,0,0,yellow
2018-09-27,281505,0,3,yellow
2018-10-14,255599,0,6,yellow
2018-10-18,314333,0,3,yellow
2018-11-05,271685,0,0,yellow
2018-11-09,298108,0,4,yellow
2018-11-26,256047,0,0,yellow
2018-11-30,307317,0,4,yellow
2018-12-17,275341,0,0,yellow
2018-12-21,291310,0,4,yellow
2019-01-08,237316,0,1,yellow
2019-01-12,265119,0,5,yellow
2019-01-29,259794,0,1,yellow
2019-02-02,267306,0,5,yellow
2019-02-19,235894,0,1,yellow
2019-02-23,253548,0,5,yellow
2019-03-17,225807,0,6,yellow
2019-04-07,224144,0,6,yellow
2019-04-28,222083,0,6,yellow
2018-07-02,242091,0,0,yellow
2018-07-03,246437,0,1,yellow
2018-07-08,199606,0,6,yellow
2018-07-10,276365,0,1,yellow
2018-07-11,287492,0,2,yellow
2018-07-12,287902,0,3,yellow
2018-07-13,277265,0,4,yellow
2018-07-14,259475,0,5,yellow
2018-07-15,227966,0,6,yellow
2018-07-16,267695,0,0,yellow
2018-07-17,278153,0,1,yellow
2018-07-18,290555,0,2,yellow
2018-07-23,252078,0,0,yellow
2018-07-24,279717,0,1,yellow
2018-07-28,251963,0,5,yellow
2018-07-31,268319,0,1,yellow
2018-08-01,287159,0,2,yellow
2018-08-02,286365,0,3,yellow
2018-08-03,268588,0,4,yellow
2018-08-18,233271,0,5,yellow
2018-08-24,251643,0,4,yellow
2018-08-25,230209,0,5,yellow
2018-08-26,211970,0,6,yellow
2018-09-07,294400,0,4,yellow
2018-09-08,280410,0,5,yellow
2018-09-15,287456,0,5,yellow
2018-09-16,257518,0,6,yellow
2018-09-29,290245,0,5,yellow
2018-10-07,246884,0,6,yellow
2018-10-08,233302,1,0,yellow
2018-10-20,293225,0,5,yellow
2018-10-21,272140,0,6,yellow
2018-10-29,264221,0,0,yellow
2018-11-10,311644,0,5,yellow
2018-11-13,287061,0,1,yellow
2018-11-19,256673,0,0,yellow
2018-12-01,309698,0,5,yellow
2018-12-04,291812,0,1,yellow
2018-12-11,287658,0,1,yellow
2018-12-23,197752,0,6,yellow
2019-01-01,189466,1,1,yellow
2019-01-13,227504,0,6,yellow
2019-01-16,272700,0,2,yellow
2019-01-22,255183,0,1,yellow
2019-02-03,221421,0,6,yellow
2019-02-06,278329,0,2,yellow
2019-02-13,268815,0,2,yellow
2019-02-25,235337,0,0,yellow
2019-02-28,281543,0,3,yellow
2019-03-21,275233,0,3,yellow
2018-08-04,244360,0,5,yellow
2018-08-05,227469,0,6,yellow
2018-08-06,253062,0,0,yellow
2018-08-07,282550,0,1,yellow
2018-08-08,290233,0,2,yellow
2018-08-09,287146,0,3,yellow
2018-08-13,240695,0,0,yellow
2018-08-14,261935,0,1,yellow
2018-08-16,277919,0,3,yellow
2018-08-22,260065,0,2,yellow
2018-08-23,263016,0,3,yellow
2018-08-27,227141,0,0,yellow
2018-08-28,260565,0,1,yellow
2018-08-29,269461,0,2,yellow
2018-08-30,261562,0,3,yellow
2018-09-12,291896,0,2,yellow
2018-09-13,301390,0,3,yellow
2018-09-14,302158,0,4,yellow
2018-09-17,267940,0,0,yellow
2018-09-22,285043,0,5,yellow
2018-10-03,298036,0,2,yellow
2018-10-04,306667,0,3,yellow
2018-10-05,294137,0,4,yellow
2018-10-06,285599,0,5,yellow
2018-10-09,281804,0,1,yellow
2018-10-25,311671,0,3,yellow
2018-10-26,311672,0,4,yellow
2018-10-27,303109,0,5,yellow
2018-10-28,262878,0,6,yellow
2018-10-30,281284,0,1,yellow
2018-11-04,254731,0,6,yellow
2018-11-15,232177,0,3,yellow
2018-11-16,301070,0,4,yellow
2018-11-17,305544,0,5,yellow
2018-11-18,256561,0,6,yellow
2018-12-06,307989,0,3,yellow
2018-12-07,320207,0,4,yellow
2018-12-10,276127,0,0,yellow
2018-12-28,217949,0,4,yellow
2018-12-29,216073,0,5,yellow
2019-01-18,266851,0,4,yellow
2019-01-19,236371,0,5,yellow
2019-02-08,289578,0,4,yellow
2019-03-02,252182,0,5,yellow
2019-03-23,255370,0,5,yellow
2019-04-13,263601,0,5,yellow
2019-05-05,237881,0,6,yellow
2018-09-03,189547,1,0,yellow
2018-09-04,267005,0,1,yellow
2018-09-05,292590,0,2,yellow
2018-09-10,252838,0,0,yellow
2018-09-18,269141,0,1,yellow
2018-09-19,268931,0,2,yellow
2018-09-20,299034,0,3,yellow
2018-09-21,298240,0,4,yellow
2018-09-25,251897,0,1,yellow
2018-09-26,265071,0,2,yellow
2018-09-28,294983,0,4,yellow
2018-09-30,255116,0,6,yellow
2018-10-01,256755,0,0,yellow
2018-10-13,298433,0,5,yellow
2018-10-15,263616,0,0,yellow
2018-10-16,294883,0,1,yellow
2018-10-17,301353,0,2,yellow
2018-10-19,305106,0,4,yellow
2018-11-06,277709,1,1,yellow
2018-11-07,291020,0,2,yellow
2018-11-20,279444,0,1,yellow
2018-11-27,280870,0,1,yellow
2018-11-28,284035,0,2,yellow
2018-11-29,299341,0,3,yellow
2018-12-08,308242,0,5,yellow
2018-12-18,303630,0,1,yellow
2018-12-19,306072,0,2,yellow
2018-12-20,307059,0,3,yellow
2019-01-02,198739,0,2,yellow
2019-01-10,281865,0,3,yellow
2019-01-23,261153,0,2,yellow
2019-01-31,284931,0,3,yellow
2019-02-09,277155,0,5,yellow
2019-03-03,222466,0,6,yellow
2019-03-07,292406,0,3,yellow
2019-03-13,271750,0,2,yellow
2019-03-24,209994,0,6,yellow
2019-04-19,243752,0,4,yellow
2019-05-10,266701,0,4,yellow
2021-09-13,95736,0,0,yellow
2018-10-10,296128,0,2,yellow
2018-10-11,292640,0,3,yellow
2018-10-12,304412,0,4,yellow
2018-10-22,269501,0,0,yellow
2018-10-23,283626,0,1,yellow
2018-10-31,273860,0,2,yellow
2018-11-01,313523,0,3,yellow
2018-11-02,306973,0,4,yellow
2019-01-07,228817,0,0,yellow
2019-03-12,268111,0,1,yellow
2020-08-01,27648,0,5,yellow
2018-11-03,298315,0,5,yellow
2018-11-08,301014,0,3,yellow
2018-11-11,258032,1,6,yellow
2018-11-12,260731,1,0,yellow
2018-11-21,260895,0,2,yellow
2018-11-22,174787,1,3,yellow
2018-11-23,196119,0,4,yellow
2018-11-24,227602,0,5,yellow
2018-11-25,206739,0,6,yellow
2018-12-14,320738,0,4,yellow
2018-12-15,306061,0,5,yellow
2019-01-04,236091,0,4,yellow
2019-01-26,271995,0,5,yellow
2019-11-20,249614,0,2,yellow
2019-11-21,261126,0,3,yellow
2018-12-02,262798,0,6,yellow
2018-12-03,268243,0,0,yellow
2018-12-09,262580,0,6,yellow
2018-12-12,302852,0,2,yellow
2018-12-13,309284,0,3,yellow
2018-12-16,278751,0,6,yellow
2018-12-22,251198,0,5,yellow
2018-12-24,186528,0,0,yellow
2018-12-25,125787,1,1,yellow
2018-12-26,185003,0,2,yellow
2018-12-27,213354,0,3,yellow
2018-12-30,194685,0,6,yellow
2018-12-31,210528,0,0,yellow
2019-01-20,203117,0,6,yellow
2019-02-11,236661,0,0,yellow
2019-02-24,208961,0,6,yellow
2019-03-01,282466,0,4,yellow
2019-03-04,208765,0,0,yellow
2019-03-25,213067,0,0,yellow
2019-05-07,252007,0,1,yellow
2019-06-28,243208,0,4,yellow
2020-12-10,59290,0,3,yellow
2019-01-03,223965,0,3,yellow
2019-01-05,236506,0,5,yellow
2019-01-06,208823,0,6,yellow
2019-01-09,255868,0,2,yellow
2019-01-11,291714,0,4,yellow
2019-01-14,245082,0,0,yellow
2019-01-15,267370,0,1,yellow
2019-01-17,284580,0,3,yellow
2019-01-21,192826,1,0,yellow
2019-01-24,281959,0,3,yellow
2019-01-25,292499,0,4,yellow
2019-01-27,220451,0,6,yellow
2019-01-28,241043,0,0,yellow
2019-01-30,276775,0,2,yellow
2019-02-01,299261,0,4,yellow
2019-02-04,233786,0,0,yellow
2019-03-19,239393,0,1,yellow
2019-04-09,261946,0,1,yellow
2019-05-20,239063,0,0,yellow
2019-06-10,222132,0,0,yellow
2019-07-01,193596,0,0,yellow
2019-07-23,223184,0,1,yellow
2019-08-13,206342,0,1,yellow
2019-09-03,198640,0,1,yellow
2019-02-05,253675,0,1,yellow
2019-02-07,276277,0,3,yellow
2019-02-12,238094,1,1,yellow
2019-02-14,272187,0,3,yellow
2019-02-15,257431,1,4,yellow
2019-02-16,240557,0,5,yellow
2019-02-17,212622,0,6,yellow
2019-02-18,193460,1,0,yellow
2019-02-20,241876,0,2,yellow
2019-02-21,253500,0,3,yellow
2019-02-22,264527,0,4,yellow
2019-02-26,263782,0,1,yellow
2019-02-27,271820,0,2,yellow
2019-03-06,286297,0,2,yellow
2019-03-09,271788,0,5,yellow
2019-03-10,229014,0,6,yellow
2019-03-11,236525,0,0,yellow
2019-03-16,270552,0,5,yellow
2019-03-18,223154,0,0,yellow
2019-03-26,241295,0,1,yellow
2019-03-28,261559,0,3,yellow
2019-03-30,250543,0,5,yellow
2019-03-31,223519,0,6,yellow
2019-04-01,234434,0,0,yellow
2019-04-03,265136,0,2,yellow
2019-04-06,261613,0,5,yellow
2019-04-11,275978,0,3,yellow
2019-04-14,225151,0,6,yellow
2019-04-16,255831,0,1,yellow
2019-04-18,269104,0,3,yellow
2019-04-20,212394,0,5,yellow
2019-04-21,186538,0,6,yellow
2019-04-22,213417,0,0,yellow
2019-04-30,255413,0,1,yellow
2019-05-06,228957,0,0,yellow
2019-05-08,258320,0,2,yellow
2019-05-09,272008,0,3,yellow
2019-05-12,226198,0,6,yellow
2019-05-13,243102,0,0,yellow
2019-05-18,256885,0,5,yellow
2019-05-24,228359,0,4,yellow
2019-05-27,146701,1,0,yellow
2019-05-28,225475,0,1,yellow
2019-05-29,246104,0,2,yellow
2019-05-31,259743,0,4,yellow
2019-06-02,210084,0,6,yellow
2019-06-03,228699,0,0,yellow
2019-06-09,191205,0,6,yellow
